NOM_PROV,NATCODE,MUNICIPIO_NOMBRE,A_PRIM_DET_OFICIAL,A_PRIM_DET_CITSCI,QUIEN FUE ANTES,METH,Year
Barcelona,34090808153,Òrrius,2010,2019,-9,FSUR,2014-2022
Barcelona,34090808014,Aiguafreda,2011,2019,-8,FSUR,2014-2022
Girona,34091717002,Aiguaviva,2011,2019,-8,FSUR,2014-2022
Barcelona,34090808106,Llinars del Vallès,2012,2019,-7,FSUR,2014-2022
Tarragona,34094343007,"Aleixar, L'",2012,2019,-7,FSUR,2014-2022
Tarragona,34094343090,"Montmell, El",2012,2019,-7,FSUR,2014-2022
"Balears, Illes",34040707007,Banyalbufar,2013,2019,-6,FSUR,2014-2022
Tarragona,34094343086,Montblanc,2013,2019,-6,FSUR,2014-2022
Barcelona,34090808064,Castellterçol,2014,2019,-5,FSUR,2014-2022
Barcelona,34090808065,Castellví de la Marca,2014,2019,-5,FSUR,2014-2022
Girona,34091717055,Colomers,2014,2019,-5,FSUR,2014-2022
Girona,34091717902,Forallac,2014,2019,-5,FSUR,2014-2022
Girona,34091717105,Mieres,2014,2019,-5,FSUR,2014-2022
Girona,34091717209,Vall-llobrega,2014,2019,-5,FSUR,2014-2022
Gipuzkoa,34162020045,Irun,2014,2019,-5,FSUR,2014-2022
Tarragona,34094343128,Riudecols,2014,2019,-5,FSUR,2014-2022
Valencia/València,34104646005,Alaquàs,2015,2019,-4,FSUR,2014-2022
Valencia/València,34104646164,Massamagrell,2015,2019,-4,FSUR,2014-2022
Valencia/València,34104646168,Miramar,2015,2019,-4,FSUR,2014-2022
Almería,34010404100,Vera,2016,2019,-3,FSUR,2014-2022
"Balears, Illes",34040707059,"Salines, Ses",2016,2019,-3,FSUR,2014-2022
Cádiz,34011111033,San Roque,2016,2019,-3,FSUR,2014-2022
Castellón/Castelló,34101212034,Càlig,2016,2019,-3,FSUR,2014-2022
Valencia/València,34104646230,Silla,2016,2019,-3,FSUR,2014-2022
"Balears, Illes",34040707049,Sant Joan,2017,2019,-2,FSUR,2014-2022
Girona,34091717185,Sant Joan les Fonts,2017,2019,-2,FSUR,2014-2022
Girona,34091717207,"Vall d'en Bas, La",2018,2019,-1,FSUR,2014-2022
Lleida,34092525029,Arbeca,2018,2019,-1,FSUR,2014-2022
Alicante/Alacant,34100303056,Cocentaina,2019,2019,0,SIM,2014-2022
Alicante/Alacant,34100303088,Monforte del Cid,2019,2019,0,SIM,2014-2022
Alicante/Alacant,34100303092,Muro de Alcoy,2019,2019,0,SIM,2014-2022
Alicante/Alacant,34100303093,Novelda,2019,2019,0,SIM,2014-2022
Alicante/Alacant,34100303096,Onil,2019,2019,0,SIM,2014-2022
Alicante/Alacant,34100303136,"Vall de Gallinera, la",2019,2019,0,SIM,2014-2022
Lleida,34092525137,Mollerussa,2019,2019,0,SIM,2014-2022
Murcia,34143030039,Totana,2019,2019,0,SIM,2014-2022
Bizkaia,34164848080,Valle de Trápaga-Trapagaran,2019,2019,0,SIM,2014-2022
Barcelona,34090808265,Sant Vicenç de Torelló,2020,2019,1,CITS,2014-2022
Lleida,34092525093,Fondarella,2020,2019,1,CITS,2014-2022
Lleida,34092525171,"Pobla de Segur, La",2020,2019,1,CITS,2014-2022
Lleida,34092525172,Ponts,2020,2019,1,CITS,2014-2022
Bizkaia,34164848029,Etxebarri,2020,2019,1,CITS,2014-2022
Barcelona,34090808037,Calldetenes,2021,2019,2,CITS,2014-2022
Alicante/Alacant,34100303043,Biar,0,2018,-2018,CITS,2014-2022
Lleida,34092525203,"Seu d'Urgell, La",0,2018,-2018,CITS,2014-2022
Málaga,34012929053,Frigiliana,0,2018,-2018,CITS,2014-2022
Barcelona,34090808114,Martorell,2007,2018,-11,FSUR,2014-2022
Barcelona,34090808905,"Palma de Cervelló, La",2007,2018,-11,FSUR,2014-2022
Barcelona,34090808282,Tiana,2008,2018,-10,FSUR,2014-2022
Barcelona,34090808053,Castellbell i el Vilar,2009,2018,-9,FSUR,2014-2022
Tarragona,34094343100,"Pallaresos, Els",2010,2018,-8,FSUR,2014-2022
Alicante/Alacant,34100303902,Pilar de la Horadada,2011,2018,-7,FSUR,2014-2022
Barcelona,34090808192,Santpedor,2011,2018,-7,FSUR,2014-2022
Girona,34091717169,Sant Julià de Ramis,2011,2018,-7,FSUR,2014-2022
Tarragona,34094343047,Constantí,2011,2018,-7,FSUR,2014-2022
Tarragona,34094343144,"Secuita, La",2011,2018,-7,FSUR,2014-2022
Tarragona,34094343161,Valls,2011,2018,-7,FSUR,2014-2022
Barcelona,34090808288,Torrelles de Foix,2012,2018,-6,FSUR,2014-2022
Castellón/Castelló,34101212124,Vall d'Alba,2012,2018,-6,FSUR,2014-2022
"Balears, Illes",34040707006,Artà,2013,2018,-5,FSUR,2014-2022
Tarragona,34094343119,Puigpelat,2013,2018,-5,FSUR,2014-2022
Almería,34010404075,Pulpí,2014,2018,-4,FSUR,2014-2022
Barcelona,34090808034,Calders,2014,2018,-4,FSUR,2014-2022
Castellón/Castelló,34101212022,Bejís,2014,2018,-4,FSUR,2014-2022
Castellón/Castelló,34101212126,"Vall d'Uixó, la",2014,2018,-4,FSUR,2014-2022
Girona,34091717032,Cadaqués,2014,2018,-4,FSUR,2014-2022
Girona,34091717130,"Pera, La",2014,2018,-4,FSUR,2014-2022
Alicante/Alacant,34100303117,Sanet y Negrals,2015,2018,-3,FSUR,2014-2022
Barcelona,34090808017,Balenyà,2015,2018,-3,FSUR,2014-2022
Girona,34091717009,Arbúcies,2015,2018,-3,FSUR,2014-2022
Girona,34091717195,"Tallada d'Empordà, La",2015,2018,-3,FSUR,2014-2022
Girona,34091717232,Vilopriu,2015,2018,-3,FSUR,2014-2022
Málaga,34012929005,Algarrobo,2015,2018,-3,FSUR,2014-2022
Tarragona,34094343120,Querol,2015,2018,-3,FSUR,2014-2022
Valencia/València,34104646035,Almussafes,2015,2018,-3,FSUR,2014-2022
Valencia/València,34104646256,Vilamarxant,2015,2018,-3,FSUR,2014-2022
Alicante/Alacant,34100303079,Ibi,2016,2018,-2,FSUR,2014-2022
Murcia,34143030023,Librilla,2016,2018,-2,FSUR,2014-2022
Valencia/València,34104646015,Alcàsser,2016,2018,-2,FSUR,2014-2022
Valencia/València,34104646085,Carlet,2016,2018,-2,FSUR,2014-2022
Valencia/València,34104646098,Corbera,2016,2018,-2,FSUR,2014-2022
Valencia/València,34104646126,Foios,2016,2018,-2,FSUR,2014-2022
Valencia/València,34104646176,Montroi/Montroy,2016,2018,-2,FSUR,2014-2022
Alicante/Alacant,34100303124,Sella,2017,2018,-1,FSUR,2014-2022
Almería,34010404013,Almería,2017,2018,-1,FSUR,2014-2022
"Balears, Illes",34040707901,Ariany,2017,2018,-1,FSUR,2014-2022
Barcelona,34090808254,"Esquirol, L'",2017,2018,-1,FSUR,2014-2022
Barcelona,34090808112,Manlleu,2017,2018,-1,FSUR,2014-2022
Córdoba,34011414021,Córdoba,2017,2018,-1,FSUR,2014-2022
Valencia/València,34104646007,Albal,2017,2018,-1,FSUR,2014-2022
Alicante/Alacant,34100303046,Busot,2019,2018,1,CITS,2014-2022
Alicante/Alacant,34100303066,Elda,2019,2018,1,CITS,2014-2022
Alicante/Alacant,34100303132,"Torre de les Maçanes, la/Torremanzanas",2019,2018,1,CITS,2014-2022
Girona,34091717065,Esponellà,2019,2018,1,CITS,2014-2022
Girona,34091717140,"Port de la Selva, El",2019,2018,1,CITS,2014-2022
Murcia,34143030901,Santomera,2019,2018,1,CITS,2014-2022
Tarragona,34094343104,"Perelló, El",2019,2018,1,CITS,2014-2022
Valencia/València,34104646042,Aielo de Malferit,2019,2018,1,CITS,2014-2022
Valencia/València,34104646141,Higueruelas,2019,2018,1,CITS,2014-2022
Valencia/València,34104646209,Rafelguaraf,2019,2018,1,CITS,2014-2022
Valencia/València,34104646239,Teresa de Cofrentes,2019,2018,1,CITS,2014-2022
Zaragoza,34025050297,Zaragoza,2019,2018,1,CITS,2014-2022
"Balears, Illes",34040707009,Búger,2020,2018,2,CITS,2014-2022
"Balears, Illes",34040707037,"Mercadal, Es",2020,2018,2,CITS,2014-2022
"Balears, Illes",34040707902,"Migjorn Gran, Es",2020,2018,2,CITS,2014-2022
"Balears, Illes",34040707041,Petra,2020,2018,2,CITS,2014-2022
"Balears, Illes",34040707044,"Pobla, Sa",2020,2018,2,CITS,2014-2022
"Balears, Illes",34040707052,Sant Lluís,2020,2018,2,CITS,2014-2022
"Balears, Illes",34040707060,Sineu,2020,2018,2,CITS,2014-2022
Barcelona,34090808183,Roda de Ter,2020,2018,2,CITS,2014-2022
Lleida,34092525003,Agramunt,2020,2018,2,CITS,2014-2022
Lleida,34092525023,Alpicat,2020,2018,2,CITS,2014-2022
Lleida,34092525099,Golmés,2020,2018,2,CITS,2014-2022
Tarragona,34094343008,Alfara de Carles,2020,2018,2,CITS,2014-2022
Barcelona,34090808247,Santa Eulàlia de Riuprimer,2021,2018,3,CITS,2014-2022
Barcelona,34090808275,Tavèrnoles,2021,2018,3,CITS,2014-2022
Lleida,34092525189,Rosselló,2021,2018,3,CITS,2014-2022
Barcelona,34090808100,Gurb,2022,2018,4,CITS,2014-2022
Jaén,34012323050,Jaén,0,2017,-2017,CITS,2014-2022
Teruel,34024444155,Montalbán,0,2017,-2017,CITS,2014-2022
Barcelona,34090808074,Cubelles,2007,2017,-10,FSUR,2014-2022
Barcelona,34090808300,Viladecavalls,2008,2017,-9,FSUR,2014-2022
Barcelona,34090808213,Sant Fruitós de Bages,2009,2017,-8,FSUR,2014-2022
Girona,34091717193,Sils,2009,2017,-8,FSUR,2014-2022
Barcelona,34090808210,Sant Feliu de Codines,2010,2017,-7,FSUR,2014-2022
Tarragona,34094343024,Bellvei,2010,2017,-7,FSUR,2014-2022
Alicante/Alacant,34100303076,Guardamar del Segura,2011,2017,-6,FSUR,2014-2022
Barcelona,34090808251,Santa Margarida i els Monjos,2011,2017,-6,FSUR,2014-2022
Tarragona,34094343092,Mont-roig del Camp,2011,2017,-6,FSUR,2014-2022
Barcelona,34090808168,Pontons,2012,2017,-5,FSUR,2014-2022
Girona,34091717016,Bàscara,2012,2017,-5,FSUR,2014-2022
Girona,34091717223,Vilajuïga,2012,2017,-5,FSUR,2014-2022
"Balears, Illes",34040707024,Formentera,2013,2017,-4,FSUR,2014-2022
Barcelona,34090808141,Navàs,2013,2017,-4,FSUR,2014-2022
Castellón/Castelló,34101212089,Peníscola/Peñíscola,2013,2017,-4,FSUR,2014-2022
Girona,34091717005,"Far d'Empordà, El",2013,2017,-4,FSUR,2014-2022
Girona,34091717067,Flaçà,2013,2017,-4,FSUR,2014-2022
"Balears, Illes",34040707045,Puigpunyent,2014,2017,-3,FSUR,2014-2022
Valencia/València,34104646109,Cheste,2014,2017,-3,FSUR,2014-2022
Valencia/València,34104646177,Museros,2014,2017,-3,FSUR,2014-2022
"Balears, Illes",34040707050,Sant Joan de Labritja,2015,2017,-2,FSUR,2014-2022
Cádiz,34011111004,Algeciras,2015,2017,-2,FSUR,2014-2022
Girona,34091717166,Sant Jordi Desvalls,2015,2017,-2,FSUR,2014-2022
Tarragona,34094343044,"Sénia, La",2015,2017,-2,FSUR,2014-2022
Valencia/València,34104646054,Benetússer,2015,2017,-2,FSUR,2014-2022
Valencia/València,34104646072,Bocairent,2015,2017,-2,FSUR,2014-2022
Valencia/València,34104646147,Llíria,2015,2017,-2,FSUR,2014-2022
Valencia/València,34104646227,Senyera,2015,2017,-2,FSUR,2014-2022
Alicante/Alacant,34100303059,Crevillent,2016,2017,-1,FSUR,2014-2022
"Balears, Illes",34040707013,Campos,2016,2017,-1,FSUR,2014-2022
"Balears, Illes",34040707033,Manacor,2016,2017,-1,FSUR,2014-2022
"Balears, Illes",34040707057,Santanyí,2016,2017,-1,FSUR,2014-2022
Granada,34011818173,Salobreña,2016,2017,-1,FSUR,2014-2022
Málaga,34012929068,Manilva,2016,2017,-1,FSUR,2014-2022
Málaga,34012929091,Torrox,2016,2017,-1,FSUR,2014-2022
Murcia,34143030025,Lorquí,2016,2017,-1,FSUR,2014-2022
Valencia/València,34104646011,Alberic,2016,2017,-1,FSUR,2014-2022
Valencia/València,34104646020,"Alcúdia de Crespins, l'",2016,2017,-1,FSUR,2014-2022
Valencia/València,34104646021,Aldaia,2016,2017,-1,FSUR,2014-2022
Valencia/València,34104646077,Buñol,2016,2017,-1,FSUR,2014-2022
Valencia/València,34104646093,Catadau,2016,2017,-1,FSUR,2014-2022
Valencia/València,34104646094,Catarroja,2016,2017,-1,FSUR,2014-2022
Valencia/València,34104646166,Meliana,2016,2017,-1,FSUR,2014-2022
Valencia/València,34104646224,Segart,2016,2017,-1,FSUR,2014-2022
Valencia/València,34104646110,Xirivella,2016,2017,-1,FSUR,2014-2022
Almería,34010404066,Níjar,2017,2017,0,SIM,2014-2022
"Balears, Illes",34040707002,Alaior,2017,2017,0,SIM,2014-2022
"Balears, Illes",34040707038,Montuïri,2017,2017,0,SIM,2014-2022
Girona,34091717111,Navata,2018,2017,1,CITS,2014-2022
Alicante/Alacant,34100303004,Aigües,2019,2017,2,CITS,2014-2022
Alicante/Alacant,34100303074,Granja de Rocamora,2019,2017,2,CITS,2014-2022
Alicante/Alacant,34100303111,Redován,2019,2017,2,CITS,2014-2022
Barcelona,34090808149,Olost,2019,2017,2,CITS,2014-2022
Girona,34091717184,Santa Pau,2019,2017,2,CITS,2014-2022
Lleida,34092525040,Balaguer,2019,2017,2,CITS,2014-2022
Lleida,34092525072,Cervera,2019,2017,2,CITS,2014-2022
Valencia/València,34104646136,Godelleta,2019,2017,2,CITS,2014-2022
Valencia/València,34104646142,Jalance,2019,2017,2,CITS,2014-2022
Valencia/València,34104646170,Moixent/Mogente,2019,2017,2,CITS,2014-2022
Valencia/València,34104646248,Turís,2019,2017,2,CITS,2014-2022
"Balears, Illes",34040707043,Porreres,2020,2017,3,CITS,2014-2022
"Balears, Illes",34040707047,Sencelles,2020,2017,3,CITS,2014-2022
Lleida,34092525110,Guissona,2020,2017,3,CITS,2014-2022
Madrid,34132828113,Pinto,0,2016,-2016,CITS,2014-2022
Barcelona,34090808068,Cervelló,2007,2016,-9,FSUR,2014-2022
Barcelona,34090808126,Montgat,2007,2016,-9,FSUR,2014-2022
Barcelona,34090808156,Palau-solità i Plegamans,2007,2016,-9,FSUR,2014-2022
Barcelona,34090808200,Sant Boi de Llobregat,2007,2016,-9,FSUR,2014-2022
Barcelona,34090808263,Sant Vicenç dels Horts,2008,2016,-8,FSUR,2014-2022
Girona,34091717103,Maçanet de la Selva,2008,2016,-8,FSUR,2014-2022
Barcelona,34090808248,Santa Eulàlia de Ronçana,2009,2016,-7,FSUR,2014-2022
Barcelona,34090808273,Subirats,2009,2016,-7,FSUR,2014-2022
Barcelona,34090808028,Cabrera d'Anoia,2010,2016,-6,FSUR,2014-2022
Barcelona,34090808041,Canovelles,2010,2016,-6,FSUR,2014-2022
Barcelona,34090808061,Castellgalí,2010,2016,-6,FSUR,2014-2022
Barcelona,34090808072,Corbera de Llobregat,2010,2016,-6,FSUR,2014-2022
Barcelona,34090808202,Sant Celoni,2010,2016,-6,FSUR,2014-2022
Barcelona,34090808267,Sentmenat,2010,2016,-6,FSUR,2014-2022
Barcelona,34090808044,Capellades,2011,2016,-5,FSUR,2014-2022
Barcelona,34090808122,Mediona,2011,2016,-5,FSUR,2014-2022
Barcelona,34090808178,Rajadell,2011,2016,-5,FSUR,2014-2022
Barcelona,34090808302,Vilanova del Camí,2011,2016,-5,FSUR,2014-2022
Girona,34091717011,"Armentera, L'",2011,2016,-5,FSUR,2014-2022
Girona,34091717049,Celrà,2011,2016,-5,FSUR,2014-2022
Girona,34091717146,Riells i Viabrea,2011,2016,-5,FSUR,2014-2022
Girona,34091717186,Sarrià de Ter,2011,2016,-5,FSUR,2014-2022
Tarragona,34094343020,Banyeres del Penedès,2011,2016,-5,FSUR,2014-2022
Girona,34091717020,Bescanó,2012,2016,-4,FSUR,2014-2022
Girona,34091717221,Vilafant,2012,2016,-4,FSUR,2014-2022
Alicante/Alacant,34100303061,Daia Nova/Daya Nueva,2013,2016,-3,FSUR,2014-2022
"Balears, Illes",34040707012,Campanet,2013,2016,-3,FSUR,2014-2022
"Balears, Illes",34040707048,Sant Josep de sa Talaia,2013,2016,-3,FSUR,2014-2022
Alicante/Alacant,34100303095,Ondara,2014,2016,-2,FSUR,2014-2022
"Balears, Illes",34040707004,Algaida,2014,2016,-2,FSUR,2014-2022
"Balears, Illes",34040707046,Sant Antoni de Portmany,2014,2016,-2,FSUR,2014-2022
Barcelona,34090808286,"Torre de Claramunt, La",2014,2016,-2,FSUR,2014-2022
Girona,34091717142,Quart,2014,2016,-2,FSUR,2014-2022
Valencia/València,34104646205,Puçol,2014,2016,-2,FSUR,2014-2022
Girona,34091717088,Lladó,2015,2016,-1,FSUR,2014-2022
Girona,34091717109,Montagut i Oix,2015,2016,-1,FSUR,2014-2022
Málaga,34012929075,Nerja,2015,2016,-1,FSUR,2014-2022
Valencia/València,34104646062,Benigànim,2015,2016,-1,FSUR,2014-2022
Valencia/València,34104646070,Bétera,2015,2016,-1,FSUR,2014-2022
"Balears, Illes",34040707014,Capdepera,2016,2016,0,SIM,2014-2022
Cádiz,34011111022,"Línea de la Concepción, La",2016,2016,0,SIM,2014-2022
Castellón/Castelló,34101212008,Algimia de Almonacid,2016,2016,0,SIM,2014-2022
Castellón/Castelló,34101212099,Sant Jordi/San Jorge,2016,2016,0,SIM,2014-2022
Granada,34011818140,Motril,2016,2016,0,SIM,2014-2022
Málaga,34012929094,Vélez-Málaga,2016,2016,0,SIM,2014-2022
Valencia/València,34104646058,Benifairó de les Valls,2016,2016,0,SIM,2014-2022
Valencia/València,34104646122,Faura,2016,2016,0,SIM,2014-2022
Valencia/València,34104646172,Montserrat,2016,2016,0,SIM,2014-2022
Valencia/València,34104646207,Rafelbunyol,2016,2016,0,SIM,2014-2022
Valencia/València,34104646237,Tavernes Blanques,2016,2016,0,SIM,2014-2022
"Balears, Illes",34040707042,Pollença,2017,2016,1,CITS,2014-2022
Valencia/València,34104646026,Alfarp,2017,2016,1,CITS,2014-2022
Lleida,34092525062,Camarasa,2019,2016,3,CITS,2014-2022
Lleida,34092525207,Solsona,2019,2016,3,CITS,2014-2022
Tarragona,34094343154,Torroja del Priorat,2019,2016,3,CITS,2014-2022
Valencia/València,34104646202,"Pobla de Vallbona, la",2019,2016,3,CITS,2014-2022
"Balears, Illes",34040707064,"Castell, Es",2020,2016,4,CITS,2014-2022
"Balears, Illes",34040707039,Muro,2020,2016,4,CITS,2014-2022
Lleida,34092525119,Juneda,2020,2016,4,CITS,2014-2022
Tarragona,34094343029,Blancafort,2020,2016,4,CITS,2014-2022
Castellón/Castelló,34101212017,Ayódar,2021,2016,5,CITS,2014-2022
Castellón/Castelló,34101212078,Montán,2021,2016,5,CITS,2014-2022
Lleida,34092525009,"Albi, L'",2021,2016,5,CITS,2014-2022
Lleida,34092525011,Alcarràs,2021,2016,5,CITS,2014-2022
Barcelona,34090808133,Montmaneu,2023,2016,7,CITS,2014-2022
"Rioja, La",34172626073,Herramélluri,0,2015,-2015,CITS,2014-2022
Madrid,34132828161,Valdemoro,0,2015,-2015,CITS,2014-2022
Málaga,34012929008,Alhaurín el Grande,0,2015,-2015,CITS,2014-2022
Sevilla,34014141079,"Puebla del Río, La",0,2015,-2015,CITS,2014-2022
Toledo,34084545081,Illescas,0,2015,-2015,CITS,2014-2022
Zaragoza,34025050024,Almonacid de la Sierra,0,2015,-2015,CITS,2014-2022
Barcelona,34090808252,Barberà del Vallès,2005,2015,-10,FSUR,2014-2022
Barcelona,34090808123,Molins de Rei,2005,2015,-10,FSUR,2014-2022
Barcelona,34090808238,Sant Quirze del Vallès,2005,2015,-10,FSUR,2014-2022
Barcelona,34090808032,Caldes d'Estrac,2006,2015,-9,FSUR,2014-2022
Barcelona,34090808054,Castellbisbal,2006,2015,-9,FSUR,2014-2022
Barcelona,34090808077,Esplugues de Llobregat,2006,2015,-9,FSUR,2014-2022
Barcelona,34090808089,Gavà,2006,2015,-9,FSUR,2014-2022
Barcelona,34090808157,Pallejà,2006,2015,-9,FSUR,2014-2022
Barcelona,34090808167,Polinyà,2006,2015,-9,FSUR,2014-2022
Barcelona,34090808307,Vilanova i la Geltrú,2006,2015,-9,FSUR,2014-2022
Barcelona,34090808001,Abrera,2007,2015,-8,FSUR,2014-2022
Barcelona,34090808006,Arenys de Mar,2007,2015,-8,FSUR,2014-2022
Barcelona,34090808076,Esparreguera,2007,2015,-8,FSUR,2014-2022
Barcelona,34090808091,Gelida,2007,2015,-8,FSUR,2014-2022
Barcelona,34090808118,"Masnou, El",2007,2015,-8,FSUR,2014-2022
Barcelona,34090808169,"Prat de Llobregat, El",2007,2015,-8,FSUR,2014-2022
Barcelona,34090808194,Sant Adrià de Besòs,2007,2015,-8,FSUR,2014-2022
Barcelona,34090808217,Sant Joan Despí,2007,2015,-8,FSUR,2014-2022
Barcelona,34090808301,Viladecans,2007,2015,-8,FSUR,2014-2022
Barcelona,34090808020,Begues,2008,2015,-7,FSUR,2014-2022
Barcelona,34090808096,Granollers,2008,2015,-7,FSUR,2014-2022
Barcelona,34090808230,Premià de Dalt,2008,2015,-7,FSUR,2014-2022
Barcelona,34090808203,Sant Cebrià de Vallalta,2008,2015,-7,FSUR,2014-2022
Barcelona,34090808231,Sant Pere de Ribes,2008,2015,-7,FSUR,2014-2022
Barcelona,34090808262,Sant Vicenç de Castellet,2008,2015,-7,FSUR,2014-2022
Barcelona,34090808291,Vacarisses,2008,2015,-7,FSUR,2014-2022
Girona,34091717062,"Escala, L'",2008,2015,-7,FSUR,2014-2022
Girona,34091717148,Riudarenes,2008,2015,-7,FSUR,2014-2022
Girona,34091717160,Sant Feliu de Guíxols,2008,2015,-7,FSUR,2014-2022
Girona,34091717213,Vidreres,2008,2015,-7,FSUR,2014-2022
Tarragona,34094343163,"Vendrell, El",2008,2015,-7,FSUR,2014-2022
Alicante/Alacant,34100303133,Torrevieja,2009,2015,-6,FSUR,2014-2022
Barcelona,34090808033,Caldes de Montbui,2009,2015,-6,FSUR,2014-2022
Barcelona,34090808108,Lliçà de Vall,2009,2015,-6,FSUR,2014-2022
Barcelona,34090808120,Matadepera,2009,2015,-6,FSUR,2014-2022
Barcelona,34090808121,Mataró,2009,2015,-6,FSUR,2014-2022
Barcelona,34090808136,Montornès del Vallès,2009,2015,-6,FSUR,2014-2022
Barcelona,34090808146,Olesa de Bonesvalls,2009,2015,-6,FSUR,2014-2022
Barcelona,34090808161,Piera,2009,2015,-6,FSUR,2014-2022
Barcelona,34090808222,Sant Llorenç d'Hortons,2009,2015,-6,FSUR,2014-2022
Barcelona,34090808305,Vilafranca del Penedès,2009,2015,-6,FSUR,2014-2022
Barcelona,34090808902,Vilanova del Vallès,2009,2015,-6,FSUR,2014-2022
Barcelona,34090808219,Vilassar de Mar,2009,2015,-6,FSUR,2014-2022
Girona,34091717178,Sant Pere Pescador,2009,2015,-6,FSUR,2014-2022
Tarragona,34094343131,Roda de Berà,2009,2015,-6,FSUR,2014-2022
Barcelona,34090808030,Cabrils,2010,2015,-5,FSUR,2014-2022
Barcelona,34090808110,Malgrat de Mar,2010,2015,-5,FSUR,2014-2022
Barcelona,34090808155,Palafolls,2010,2015,-5,FSUR,2014-2022
Barcelona,34090808193,Sant Iscle de Vallalta,2010,2015,-5,FSUR,2014-2022
Barcelona,34090808235,Sant Pol de Mar,2010,2015,-5,FSUR,2014-2022
Tarragona,34094343038,Cambrils,2010,2015,-5,FSUR,2014-2022
Tarragona,34094343905,Salou,2010,2015,-5,FSUR,2014-2022
Tarragona,34094343171,Vila-seca,2010,2015,-5,FSUR,2014-2022
Barcelona,34090808010,Artés,2011,2015,-4,FSUR,2014-2022
Barcelona,34090808058,Castellet i la Gornal,2011,2015,-4,FSUR,2014-2022
Barcelona,34090808067,Centelles,2011,2015,-4,FSUR,2014-2022
Barcelona,34090808081,Fogars de Montclús,2011,2015,-4,FSUR,2014-2022
Barcelona,34090808165,"Pobla de Claramunt, La",2011,2015,-4,FSUR,2014-2022
Barcelona,34090808181,"Roca del Vallès, La",2011,2015,-4,FSUR,2014-2022
Barcelona,34090808198,Sant Antoni de Vilamajor,2011,2015,-4,FSUR,2014-2022
Barcelona,34090808294,Vallgorguina,2011,2015,-4,FSUR,2014-2022
Girona,34091717073,Fornells de la Selva,2011,2015,-4,FSUR,2014-2022
Girona,34091717163,Sant Gregori,2011,2015,-4,FSUR,2014-2022
Girona,34091717199,Torroella de Montgrí,2011,2015,-4,FSUR,2014-2022
Tarragona,34094343016,"Arboç, L'",2011,2015,-4,FSUR,2014-2022
Tarragona,34094343028,"Bisbal del Penedès, La",2011,2015,-4,FSUR,2014-2022
Tarragona,34094343145,"Selva del Camp, La",2011,2015,-4,FSUR,2014-2022
Alicante/Alacant,34100303065,Elx/Elche,2012,2015,-3,FSUR,2014-2022
Alicante/Alacant,34100303121,Santa Pola,2012,2015,-3,FSUR,2014-2022
Barcelona,34090808038,Callús,2012,2015,-3,FSUR,2014-2022
Barcelona,34090808097,Gualba,2012,2015,-3,FSUR,2014-2022
Castellón/Castelló,34101212031,Borriol,2012,2015,-3,FSUR,2014-2022
Castellón/Castelló,34101212094,"Pobla Tornesa, la",2012,2015,-3,FSUR,2014-2022
Girona,34091717027,Breda,2012,2015,-3,FSUR,2014-2022
Girona,34091717114,Olot,2012,2015,-3,FSUR,2014-2022
Tarragona,34094343160,Vallmoll,2012,2015,-3,FSUR,2014-2022
Barcelona,34090808018,Balsareny,2013,2015,-2,FSUR,2014-2022
Barcelona,34090808039,Campins,2013,2015,-2,FSUR,2014-2022
Barcelona,34090808234,Sant Pere de Vilamajor,2013,2015,-2,FSUR,2014-2022
Castellón/Castelló,34101212005,"Alcora, l'",2013,2015,-2,FSUR,2014-2022
Castellón/Castelló,34101212032,Borriana/Burriana,2013,2015,-2,FSUR,2014-2022
Castellón/Castelló,34101212033,Cabanes,2013,2015,-2,FSUR,2014-2022
Castellón/Castelló,34101212050,"Coves de Vinromà, les",2013,2015,-2,FSUR,2014-2022
Castellón/Castelló,34101212128,Vilafamés,2013,2015,-2,FSUR,2014-2022
Castellón/Castelló,34101212135,Vila-real,2013,2015,-2,FSUR,2014-2022
Girona,34091717056,Cornellà del Terri,2013,2015,-2,FSUR,2014-2022
Murcia,34143030003,Águilas,2013,2015,-2,FSUR,2014-2022
Murcia,34143030035,San Javier,2013,2015,-2,FSUR,2014-2022
Tarragona,34094343162,Vandellòs i l'Hospitalet de l'Infant,2013,2015,-2,FSUR,2014-2022
Valencia/València,34104646013,Alboraia/Alboraya,2013,2015,-2,FSUR,2014-2022
Valencia/València,34104646105,Cullera,2013,2015,-2,FSUR,2014-2022
Valencia/València,34104646131,Gandia,2013,2015,-2,FSUR,2014-2022
Valencia/València,34104646211,"Real de Gandia, el",2013,2015,-2,FSUR,2014-2022
Valencia/València,34104646235,Sueca,2013,2015,-2,FSUR,2014-2022
Alicante/Alacant,34100303018,Altea,2014,2015,-1,FSUR,2014-2022
Alicante/Alacant,34100303031,Benidorm,2014,2015,-1,FSUR,2014-2022
Alicante/Alacant,34100303063,Dénia,2014,2015,-1,FSUR,2014-2022
Alicante/Alacant,34100303090,Mutxamel,2014,2015,-1,FSUR,2014-2022
Alicante/Alacant,34100303094,"Nucia, la",2014,2015,-1,FSUR,2014-2022
Alicante/Alacant,34100303097,Orba,2014,2015,-1,FSUR,2014-2022
Alicante/Alacant,34100303101,Pedreguer,2014,2015,-1,FSUR,2014-2022
Alicante/Alacant,34100303122,Sant Vicent del Raspeig/San Vicente del Raspeig,2014,2015,-1,FSUR,2014-2022
